field_key,base_field_key,is_disambiguated,canonical_field_key,canonical_note,alias_note,ui_section,ui_label,entity,data_type,unit_format,required,user_editable,derived,schema.table,column
income_approach__updated_at,updated_at,True,income_approach__updated_at,,,Valuation > AI Suggestions,,income_approach,datetime,,False,False,False,tbl_income_approach,updated_at
income_approach__updated_at,updated_at,True,income_approach__updated_at,,,Project > Profile,,income_approach,datetime,,False,False,False,tbl_income_approach,updated_at
income_approach__updated_at,updated_at,True,income_approach__updated_at,,,Valuation > Reconciliation,,income_approach,datetime,,False,False,False,tbl_income_approach,updated_at
income_approach_value,income_approach_value,False,income_approach_value,,,Valuation > Reconciliation,,valuation_reconciliation,currency,,conditional,conditional,False,tbl_valuation_reconciliation,income_approach_value
income_approach_weight,income_approach_weight,False,income_approach_weight,,,Valuation > Reconciliation,,valuation_reconciliation,currency,,conditional,conditional,False,tbl_valuation_reconciliation,income_approach_weight
indicated_value,indicated_value,False,indicated_value,,,Valuation > Cost Approach,,cost_approach,currency,,conditional,conditional,False,tbl_cost_approach,indicated_value
insurance,insurance,False,insurance,,,Operations > Operating Expenses,Insurance,operating_expense,currency,,True,True,False,tbl_operating_expenses,annual_amount
irrigation_maintenance,irrigation_maintenance,False,irrigation_maintenance,,,Operations > Operating Expenses,Irrigation Maintenance,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
is_manager,is_manager,False,is_manager,,,Property > Rent Roll,,unit,boolean,,conditional,conditional,False,tbl_multifamily_unit,is_manager
is_recoverable,is_recoverable,False,is_recoverable,,,Operations > Operating Expenses,,operating_expense,boolean,,conditional,conditional,False,tbl_operating_expenses,is_recoverable
is_renewal,is_renewal,False,is_renewal,,,Property > Rent Roll,,lease,boolean,,conditional,conditional,False,tbl_multifamily_lease,is_renewal
is_section8,is_section8,False,is_section8,,,Property > Rent Roll,,unit,boolean,,conditional,conditional,False,tbl_multifamily_unit,is_section8
job_number,job_number,False,job_number,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,job_number
jurisdiction_city,jurisdiction_city,False,jurisdiction_city,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,jurisdiction_city
jurisdiction_county,jurisdiction_county,False,jurisdiction_county,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,jurisdiction_county
jurisdiction_integrated,jurisdiction_integrated,False,jurisdiction_integrated,,,Project > Profile,,project,boolean,,conditional,conditional,False,tbl_project,jurisdiction_integrated
jurisdiction_state,jurisdiction_state,False,jurisdiction_state,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,jurisdiction_state
land_area_sf,land_area_sf,False,land_area_sf,,,Valuation > Cost Approach,,cost_approach,decimal,sf,conditional,conditional,False,tbl_cost_approach,land_area_sf
land_valuation_method,land_valuation_method,False,land_valuation_method,,,Valuation > Cost Approach,,cost_approach,string,,conditional,conditional,False,tbl_cost_approach,land_valuation_method
land_valuation_method_display,land_valuation_method_display,False,land_valuation_method_display,,,,,,string,,conditional,conditional,True,,
land_value_per_sf,land_value_per_sf,False,land_value_per_sf,,,Valuation > Cost Approach,,cost_approach,currency,USD/sf,conditional,conditional,False,tbl_cost_approach,land_value_per_sf
landscaping,landscaping,False,landscaping,,,Operations > Operating Expenses,Landscaping & Grounds,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
last_calculated_at,last_calculated_at,False,last_calculated_at,,,Project > Profile,,project,datetime,,conditional,conditional,False,tbl_project,last_calculated_at
last_modified_by,last_modified_by,False,last_modified_by,,,Valuation > Adjustments,,sales_comp_adjustment,string,,conditional,conditional,False,tbl_sales_comp_adjustments,last_modified_by
latitude,latitude,False,latitude,,,Property > Comparable Rentals,,sales_comparable,decimal,,conditional,conditional,False,tbl_sales_comparables,latitude
latitude,latitude,False,latitude,,,Valuation > Sales Comparables,,sales_comparable,decimal,,conditional,conditional,False,tbl_sales_comparables,latitude
laundry_income,laundry_income,False,laundry_income,,,,,project,string,,conditional,conditional,False,tbl_project,laundry_income
lease__created_at,created_at,True,lease__created_at,,,Valuation > Cap Rate Comps,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > Sales Comparables,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Operations > Operating Expenses,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > Income Approach,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Property > MF Property Details,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > Cost Approach,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > Reconciliation,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Property > Rent Roll,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Property > Floor Plan Matrix,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Operations > Turns,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > AI Suggestions,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Project > Profile,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__created_at,created_at,True,lease__created_at,,,Valuation > Adjustments,,lease,datetime,,False,False,False,tbl_multifamily_lease,created_at
lease__current_rent,current_rent,True,lease__current_rent,,,Property > Rent Roll,Current Rent,lease,currency,,conditional,conditional,False,tbl_multifamily_lease,base_rent_monthly
lease__lease_end_date,lease_end_date,True,lease__lease_end_date,,,Property > Rent Roll,,lease,date,,conditional,conditional,False,tbl_multifamily_lease,lease_end_date
lease__lease_start_date,lease_start_date,True,lease__lease_start_date,,,Property > Rent Roll,,lease,date,,conditional,conditional,False,tbl_multifamily_lease,lease_start_date
lease__unit_id,unit_id,True,lease__unit_id,,,Property > Rent Roll,,lease,integer,,conditional,conditional,False,tbl_multifamily_lease,unit_id
lease__unit_id,unit_id,True,lease__unit_id,,,Operations > Turns,,lease,integer,,conditional,conditional,False,tbl_multifamily_lease,unit_id
lease__updated_at,updated_at,True,lease__updated_at,,,Operations > Operating Expenses,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Valuation > Sales Comparables,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Valuation > Income Approach,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Property > MF Property Details,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Valuation > Cost Approach,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Property > Rent Roll,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Property > Floor Plan Matrix,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Operations > Turns,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Valuation > AI Suggestions,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Project > Profile,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease__updated_at,updated_at,True,lease__updated_at,,,Valuation > Reconciliation,,lease,datetime,,False,False,False,tbl_multifamily_lease,updated_at
lease_end,lease_end,False,lease_end,,,Property > Rent Roll,Lease End,lease,date,,conditional,conditional,False,tbl_multifamily_lease,lease_end_date
lease_id,lease_id,False,lease_id,,,Property > Rent Roll,,lease,integer,,conditional,conditional,False,tbl_multifamily_lease,lease_id
lease_start,lease_start,False,lease_start,,,Property > Rent Roll,Lease Start,lease,date,,conditional,conditional,False,tbl_multifamily_lease,lease_start_date
lease_status,lease_status,False,lease_status,,,Property > Rent Roll,,lease,string,,conditional,conditional,False,tbl_multifamily_lease,lease_status
lease_term_months,lease_term_months,False,lease_term_months,,,Property > Rent Roll,,lease,integer,,conditional,conditional,False,tbl_multifamily_lease,lease_term_months
leasing_commissions,leasing_commissions,False,leasing_commissions,,,Operations > Operating Expenses,Leasing Commissions,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
leasing_office_count,leasing_office_count,False,leasing_office_count,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,leasing_office_count
leasing_office_sf,leasing_office_sf,False,leasing_office_sf,,,Property > MF Property Details,,property,decimal,sf,conditional,conditional,False,tbl_multifamily_property,leasing_office_sf
legal_owner,legal_owner,False,legal_owner,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,legal_owner
liability_insurance,liability_insurance,False,liability_insurance,,,Operations > Operating Expenses,Liability Insurance,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
licenses_permits,licenses_permits,False,licenses_permits,,,Operations > Operating Expenses,Licenses & Permits,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
listing_brokerage,listing_brokerage,False,listing_brokerage,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,listing_brokerage
location_description,location_description,False,location_description,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,location_description
location_lat,location_lat,False,location_lat,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,location_lat
location_lon,location_lon,False,location_lon,,,Project > Profile,,project,decimal,,conditional,conditional,False,tbl_project,location_lon
longitude,longitude,False,longitude,,,Property > Comparable Rentals,,sales_comparable,decimal,,conditional,conditional,False,tbl_sales_comparables,longitude
longitude,longitude,False,longitude,,,Valuation > Sales Comparables,,sales_comparable,decimal,,conditional,conditional,False,tbl_sales_comparables,longitude
loss_to_lease,loss_to_lease,False,loss_to_lease,,,Property > Rent Roll,,project,string,,conditional,conditional,True,tbl_project,loss_to_lease
lot_size_acres,lot_size_acres,False,lot_size_acres,,,Project > Profile,,project,decimal,acres,conditional,conditional,False,tbl_project,lot_size_acres
lot_size_sf,lot_size_sf,False,lot_size_sf,,,Project > Profile,,project,decimal,sf,conditional,conditional,False,tbl_project,lot_size_sf
make_ready_complete_date,make_ready_complete_date,False,make_ready_complete_date,,,Operations > Turns,,turn,date,,conditional,conditional,False,tbl_multifamily_turn,make_ready_complete_date
management_fee,management_fee,False,management_fee,,,,,project,string,,conditional,conditional,False,tbl_project,management_fee
management_fee_offsite,management_fee_offsite,False,management_fee_offsite,,,Operations > Operating Expenses,Off-Site Management Fee,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
management_fee_pct,management_fee_pct,False,management_fee_pct,,,,,project,string,,conditional,conditional,False,tbl_project,management_fee_pct
manager_rent_credit_monthly,manager_rent_credit_monthly,False,manager_rent_credit_monthly,,,Property > MF Property Details,,property,currency,USD/mo,conditional,conditional,False,tbl_multifamily_property,manager_rent_credit_monthly
manager_unit_count,manager_unit_count,False,manager_unit_count,,,Property > MF Property Details,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,manager_unit_count
market,market,False,market,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,market
market_avg_hh_income,market_avg_hh_income,False,market_avg_hh_income,,,,,project,string,,conditional,conditional,False,tbl_project,market_avg_hh_income
market_cap_rate_method,market_cap_rate_method,False,market_cap_rate_method,,,Valuation > Income Approach,,income_approach,string,,conditional,conditional,False,tbl_income_approach,market_cap_rate_method
market_cap_rate_method_display,market_cap_rate_method_display,False,market_cap_rate_method_display,,,,,,string,,conditional,conditional,True,,
market_median_home_value,market_median_home_value,False,market_median_home_value,,,,,project,string,,conditional,conditional,False,tbl_project,market_median_home_value
market_population,market_population,False,market_population,,,,,project,string,,conditional,conditional,False,tbl_project,market_population
market_rent,market_rent,False,current_market_rent,,,Property > Rent Roll,Market Rent,unit,currency,,conditional,conditional,False,tbl_multifamily_unit,market_rent
market_rent_monthly,market_rent_monthly,False,market_rent_monthly,,,,,project,string,,conditional,conditional,False,tbl_project,market_rent_monthly
market_rent_psf,market_rent_psf,False,market_rent_psf,,,Property > Rent Roll,,unit,currency,USD/sf,conditional,conditional,False,tbl_multifamily_unit,market_rent_psf
market_velocity_annual,market_velocity_annual,False,market_velocity_annual,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,market_velocity_annual
marketing,marketing,False,marketing,,,,,project,string,,conditional,conditional,False,tbl_project,marketing
marketing_advertising,marketing_advertising,False,marketing_advertising,,,Operations > Operating Expenses,Marketing & Advertising,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
model_version,model_version,False,model_version,,,Valuation > AI Suggestions,,ai_adjustment_suggestion,string,,conditional,conditional,False,tbl_ai_adjustment_suggestions,model_version
monthly_income,monthly_income,False,monthly_income,,,Property > Rent Roll,Monthly Income,,string,,conditional,conditional,True,,
months_free_rent,months_free_rent,False,months_free_rent,,,Property > Rent Roll,,lease,currency,,conditional,conditional,False,tbl_multifamily_lease,months_free_rent
move_out_date,move_out_date,False,move_out_date,,,Operations > Turns,,turn,date,,conditional,conditional,False,tbl_multifamily_turn,move_out_date
msa,msa,False,msa,,,,,project,string,,conditional,conditional,False,tbl_project,msa
msa__created_at,created_at,True,msa__created_at,,,Valuation > Cap Rate Comps,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > Sales Comparables,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Operations > Operating Expenses,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > Income Approach,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Property > MF Property Details,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > Cost Approach,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > Reconciliation,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Property > Rent Roll,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Property > Floor Plan Matrix,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Operations > Turns,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > AI Suggestions,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Project > Profile,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__created_at,created_at,True,msa__created_at,,,Valuation > Adjustments,,msa,datetime,,False,False,False,tbl_msa,created_at
msa__is_active,is_active,True,msa__is_active,,,Project > Profile,,msa,boolean,,conditional,conditional,False,tbl_msa,is_active
msa__is_active,is_active,True,msa__is_active,,,Property > Comparable Rentals,,msa,boolean,,conditional,conditional,False,tbl_msa,is_active
msa__is_active,is_active,True,msa__is_active,,,Operations > Operating Expenses,,msa,boolean,,conditional,conditional,False,tbl_msa,is_active
msa__msa_id,msa_id,True,msa__msa_id,,,Project > Profile,,msa,integer,,conditional,conditional,False,tbl_msa,msa_id
msa__updated_at,updated_at,True,msa__updated_at,,,Operations > Operating Expenses,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Valuation > Sales Comparables,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Valuation > Income Approach,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Property > MF Property Details,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Valuation > Cost Approach,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Property > Rent Roll,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Property > Floor Plan Matrix,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Operations > Turns,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Valuation > AI Suggestions,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Project > Profile,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa__updated_at,updated_at,True,msa__updated_at,,,Valuation > Reconciliation,,msa,datetime,,False,False,False,tbl_msa,updated_at
msa_code,msa_code,False,msa_code,,,Project > Profile,,msa,string,,conditional,conditional,False,tbl_msa,msa_code
msa_name,msa_name,False,msa_name,,,Project > Profile,,msa,string,,conditional,conditional,False,tbl_msa,msa_name
multifamily_property_id,multifamily_property_id,False,multifamily_property_id,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,multifamily_property_id
next_move_in_date,next_move_in_date,False,next_move_in_date,,,Operations > Turns,,turn,date,,conditional,conditional,False,tbl_multifamily_turn,next_move_in_date
noi,noi,False,noi,,,Valuation > Cap Rate Comps,,cap_rate_comp,decimal,,conditional,conditional,False,tbl_cap_rate_comps,noi
noi_current,noi_current,False,noi_current,,,,,project,string,,conditional,conditional,False,tbl_project,noi_current
noi_proforma,noi_proforma,False,noi_proforma,,,,,project,string,,conditional,conditional,False,tbl_project,noi_proforma
noi_t12,noi_t12,False,noi_t12,,,,,project,string,,conditional,conditional,False,tbl_project,noi_t12
notice_date,notice_date,False,notice_date,,,Property > Rent Roll,,lease,date,,conditional,conditional,False,tbl_multifamily_lease,notice_date
notice_to_vacate_days,notice_to_vacate_days,False,notice_to_vacate_days,,,Property > Rent Roll,,lease,integer,,conditional,conditional,False,tbl_multifamily_lease,notice_to_vacate_days
number_of_buildings,number_of_buildings,False,number_of_buildings,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,number_of_buildings
number_of_floors,number_of_floors,False,number_of_floors,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,number_of_floors
occupancy_rate,occupancy_rate,False,occupancy_rate,,,,,project,string,,conditional,conditional,False,tbl_project,occupancy_rate
occupancy_status,occupancy_status,False,occupancy_status,,,Property > Rent Roll,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,occupancy_status
office_supplies,office_supplies,False,office_supplies,,,Operations > Operating Expenses,Office Supplies,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
onsite_payroll,onsite_payroll,False,onsite_payroll,,,Operations > Operating Expenses,On-Site Payroll,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
operating_expense__administrative,administrative,True,operating_expense__administrative,,,Operations > Operating Expenses,Administrative,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Cap Rate Comps,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Sales Comparables,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Operations > Operating Expenses,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Income Approach,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Property > MF Property Details,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Cost Approach,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Reconciliation,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Property > Rent Roll,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Property > Floor Plan Matrix,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Operations > Turns,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > AI Suggestions,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Project > Profile,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__created_at,created_at,True,operating_expense__created_at,,,Valuation > Adjustments,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,created_at
operating_expense__notes,notes,True,operating_expense__notes,,,Valuation > Cap Rate Comps,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Valuation > Sales Comparables,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Operations > Operating Expenses,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Property > Comparable Rentals,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Property > Floor Plan Matrix,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Operations > Turns,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__notes,notes,True,operating_expense__notes,,,Property > Rent Roll,Notes,operating_expense,string,,conditional,conditional,False,tbl_operating_expenses,notes
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Valuation > Sales Comparables,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Operations > Operating Expenses,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Valuation > Income Approach,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Valuation > Cost Approach,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Property > MF Property Details,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Property > Rent Roll,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Property > Floor Plan Matrix,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Project > Profile,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__project_id,project_id,True,operating_expense__project_id,,,Valuation > Reconciliation,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,project_id
operating_expense__property_insurance,property_insurance,True,operating_expense__property_insurance,,,Operations > Operating Expenses,Property Insurance,operating_expense,currency,,False,True,False,tbl_operating_expenses,annual_amount
operating_expense__repairs_maintenance,repairs_maintenance,True,operating_expense__repairs_maintenance,,,Operations > Operating Expenses,Repairs & Maintenance,operating_expense,decimal,,True,True,False,tbl_operating_expenses,annual_amount
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Operations > Operating Expenses,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Valuation > Sales Comparables,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Valuation > Income Approach,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Property > MF Property Details,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Valuation > Cost Approach,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Property > Rent Roll,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Property > Floor Plan Matrix,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Operations > Turns,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Valuation > AI Suggestions,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Project > Profile,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
operating_expense__updated_at,updated_at,True,operating_expense__updated_at,,,Valuation > Reconciliation,,operating_expense,datetime,,False,False,False,tbl_operating_expenses,updated_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Cap Rate Comps,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Sales Comparables,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Operations > Operating Expenses,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Income Approach,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Property > MF Property Details,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Cost Approach,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Reconciliation,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Property > Rent Roll,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Property > Floor Plan Matrix,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Operations > Turns,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > AI Suggestions,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Project > Profile,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__created_at,created_at,True,opex_category__created_at,,,Valuation > Adjustments,,opex_category,datetime,,False,False,False,core_unit_cost_category,created_at
opex_category__is_active,is_active,True,opex_category__is_active,,,Project > Profile,,opex_category,boolean,,conditional,conditional,False,core_unit_cost_category,is_active
opex_category__is_active,is_active,True,opex_category__is_active,,,Property > Comparable Rentals,,opex_category,boolean,,conditional,conditional,False,core_unit_cost_category,is_active
opex_category__is_active,is_active,True,opex_category__is_active,,,Operations > Operating Expenses,,opex_category,boolean,,conditional,conditional,False,core_unit_cost_category,is_active
